latency: 2171, min: 2171, max: 2171, avg: 2171.00 (1 samples)
latency: 8, min: 7, max: 10, avg: 8.26 (35 samples)
latency: 8, min: 7, max: 10, avg: 8.25 (36 samples)
latency: 9, min: 7, max: 10, avg: 8.27 (37 samples)
latency: 8, min: 7, max: 10, avg: 8.26 (38 samples)
latency: 9, min: 7, max: 10, avg: 8.28 (39 samples)
latency: 8, min: 7, max: 10, avg: 8.28 (40 samples)
latency: 8, min: 7, max: 10, avg: 8.27 (41 samples)
latency: 8, min: 7, max: 10, avg: 8.26 (42 samples)
latency: 8, min: 7, max: 10, avg: 8.26 (43 samples)
latency: 8, min: 7, max: 10, avg: 8.25 (44 samples)
latency: 8, min: 7, max: 10, avg: 8.24 (45 samples)
latency: 8, min: 7, max: 10, avg: 8.24 (46 samples)
latency: 8, min: 7, max: 10, avg: 8.23 (47 samples)
latency: 9, min: 7, max: 10, avg: 8.25 (48 samples)
latency: 8, min: 7, max: 10, avg: 8.24 (49 samples)
latency: 8, min: 7, max: 10, avg: 8.24 (50 samples)
latency: 8, min: 7, max: 10, avg: 8.24 (51 samples)
latency: 9, min: 7, max: 10, avg: 8.25 (52 samples)
latency: 8, min: 7, max: 10, avg: 8.25 (53 samples)
latency: 9, min: 7, max: 10, avg: 8.26 (54 samples)
latency: 8, min: 7, max: 10, avg: 8.25 (55 samples)
 -- 1.01 seconds range
latency: 8, min: 8, max: 8, avg: 8.00 (1 samples)
latency: 7, min: 7, max: 8, avg: 7.50 (2 samples)
latency: 8, min: 7, max: 8, avg: 7.67 (3 samples)
latency: 9, min: 7, max: 9, avg: 8.00 (4 samples)
latency: 8, min: 7, max: 9, avg: 8.00 (5 samples)
latency: 7, min: 7, max: 9, avg: 7.83 (6 samples)
latency: 8, min: 7, max: 9, avg: 7.86 (7 samples)
latency: 8, min: 7, max: 9, avg: 7.88 (8 samples)
latency: 9, min: 7, max: 9, avg: 8.00 (9 samples)
latency: 8, min: 7, max: 9, avg: 8.00 (10 samples)
latency: 8, min: 7, max: 9, avg: 8.00 (11 samples)
latency: 8, min: 7, max: 9, avg: 8.00 (12 samples)
latency: 8, min: 7, max: 9, avg: 8.00 (13 samples)
latency: 7, min: 7, max: 9, avg: 7.93 (14 samples)
latency: 9, min: 7, max: 9, avg: 8.00 (15 samples)
latency: 8, min: 7, max: 9, avg: 8.00 (16 samples)
latency: 8, min: 7, max: 9, avg: 8.00 (17 samples)
latency: 8, min: 7, max: 9, avg: 8.00 (18 samples)
latency: 9, min: 7, max: 9, avg: 8.05 (19 samples)
latency: 8, min: 7, max: 9, avg: 8.05 (20 samples)
latency: 8, min: 7, max: 9, avg: 8.05 (21 samples)
latency: 8, min: 7, max: 9, avg: 8.05 (22 samples)
latency: 9, min: 7, max: 9, avg: 8.09 (23 samples)
latency: 5, min: 5, max: 9, avg: 7.96 (24 samples)
latency: 6, min: 5, max: 9, avg: 7.88 (25 samples)
latency: 6, min: 5, max: 9, avg: 7.81 (26 samples)
latency: 7, min: 5, max: 9, avg: 7.78 (27 samples)
latency: 5, min: 5, max: 9, avg: 7.68 (28 samples)
latency: 8, min: 5, max: 9, avg: 7.69 (29 samples)
latency: 5, min: 5, max: 9, avg: 7.60 (30 samples)
latency: 7, min: 5, max: 9, avg: 7.58 (31 samples)
latency: 5, min: 5, max: 9, avg: 7.50 (32 samples)
latency: 8, min: 5, max: 9, avg: 7.52 (33 samples)
latency: 5, min: 5, max: 9, avg: 7.44 (34 samples)
latency: 7, min: 5, max: 9, avg: 7.43 (35 samples)
latency: 5, min: 5, max: 9, avg: 7.36 (36 samples)
latency: 7, min: 5, max: 9, avg: 7.35 (37 samples)
latency: 5, min: 5, max: 9, avg: 7.29 (38 samples)
latency: 8, min: 5, max: 9, avg: 7.31 (39 samples)
latency: 6, min: 5, max: 9, avg: 7.28 (40 samples)
latency: 8, min: 5, max: 9, avg: 7.29 (41 samples)
latency: 6, min: 5, max: 9, avg: 7.26 (42 samples)
latency: 8, min: 5, max: 9, avg: 7.28 (43 samples)
latency: 6, min: 5, max: 9, avg: 7.25 (44 samples)
latency: 7, min: 5, max: 9, avg: 7.24 (45 samples)
latency: 7, min: 5, max: 9, avg: 7.24 (46 samples)
latency: 8, min: 5, max: 9, avg: 7.26 (47 samples)
latency: 6, min: 5, max: 9, avg: 7.23 (48 samples)
latency: 7, min: 5, max: 9, avg: 7.22 (49 samples)
latency: 6, min: 5, max: 9, avg: 7.20 (50 samples)
latency: 8, min: 5, max: 9, avg: 7.22 (51 samples)
latency: 7, min: 5, max: 9, avg: 7.21 (52 samples)
latency: 7, min: 5, max: 9, avg: 7.21 (53 samples)
latency: 7, min: 5, max: 9, avg: 7.20 (54 samples)
latency: 9, min: 5, max: 9, avg: 7.24 (55 samples)
latency: 7, min: 5, max: 9, avg: 7.23 (56 samples)
latency: 8, min: 5, max: 9, avg: 7.25 (57 samples)
latency: 7, min: 5, max: 9, avg: 7.24 (58 samples)
 -- 1.01 seconds range
latency: 8, min: 8, max: 8, avg: 8.00 (1 samples)
latency: 7, min: 7, max: 8, avg: 7.50 (2 samples)
latency: 8, min: 7, max: 8, avg: 7.67 (3 samples)
latency: 7, min: 7, max: 8, avg: 7.50 (4 samples)
latency: 8, min: 7, max: 8, avg: 7.60 (5 samples)
latency: 7, min: 7, max: 8, avg: 7.50 (6 samples)
latency: 7, min: 7, max: 8, avg: 7.43 (7 samples)
latency: 6, min: 6, max: 8, avg: 7.25 (8 samples)
latency: 8, min: 6, max: 8, avg: 7.33 (9 samples)
latency: 7, min: 6, max: 8, avg: 7.30 (10 samples)
latency: 8, min: 6, max: 8, avg: 7.36 (11 samples)
latency: 7, min: 6, max: 8, avg: 7.33 (12 samples)
latency: 8, min: 6, max: 8, avg: 7.38 (13 samples)
latency: 7, min: 6, max: 8, avg: 7.36 (14 samples)
latency: 8, min: 6, max: 8, avg: 7.40 (15 samples)
latency: 6, min: 6, max: 8, avg: 7.31 (16 samples)
latency: 8, min: 6, max: 8, avg: 7.35 (17 samples)
latency: 7, min: 6, max: 8, avg: 7.33 (18 samples)
latency: 8, min: 6, max: 8, avg: 7.37 (19 samples)
latency: 7, min: 6, max: 8, avg: 7.35 (20 samples)
latency: 8, min: 6, max: 8, avg: 7.38 (21 samples)
latency: 7, min: 6, max: 8, avg: 7.36 (22 samples)
latency: 7, min: 6, max: 8, avg: 7.35 (23 samples)
latency: 7, min: 6, max: 8, avg: 7.33 (24 samples)
latency: 8, min: 6, max: 8, avg: 7.36 (25 samples)
latency: 7, min: 6, max: 8, avg: 7.35 (26 samples)
latency: 8, min: 6, max: 8, avg: 7.37 (27 samples)
latency: 7, min: 6, max: 8, avg: 7.36 (28 samples)
latency: 8, min: 6, max: 8, avg: 7.38 (29 samples)
latency: 6, min: 6, max: 8, avg: 7.33 (30 samples)
latency: 7, min: 6, max: 8, avg: 7.32 (31 samples)
latency: 6, min: 6, max: 8, avg: 7.28 (32 samples)
latency: 8, min: 6, max: 8, avg: 7.30 (33 samples)
latency: 7, min: 6, max: 8, avg: 7.29 (34 samples)
latency: 7, min: 6, max: 8, avg: 7.29 (35 samples)
latency: 6, min: 6, max: 8, avg: 7.25 (36 samples)
latency: 9, min: 6, max: 9, avg: 7.30 (37 samples)
latency: 6, min: 6, max: 9, avg: 7.26 (38 samples)
latency: 7, min: 6, max: 9, avg: 7.26 (39 samples)
latency: 7, min: 6, max: 9, avg: 7.25 (40 samples)
latency: 8, min: 6, max: 9, avg: 7.27 (41 samples)
latency: 7, min: 6, max: 9, avg: 7.26 (42 samples)
latency: 8, min: 6, max: 9, avg: 7.28 (43 samples)
latency: 6, min: 6, max: 9, avg: 7.25 (44 samples)
latency: 7, min: 6, max: 9, avg: 7.24 (45 samples)
latency: 6, min: 6, max: 9, avg: 7.22 (46 samples)
latency: 8, min: 6, max: 9, avg: 7.23 (47 samples)
latency: 6, min: 6, max: 9, avg: 7.21 (48 samples)
latency: 7, min: 6, max: 9, avg: 7.20 (49 samples)
latency: 7, min: 6, max: 9, avg: 7.20 (50 samples)
latency: 7, min: 6, max: 9, avg: 7.20 (51 samples)
latency: 6, min: 6, max: 9, avg: 7.17 (52 samples)
latency: 8, min: 6, max: 9, avg: 7.19 (53 samples)
latency: 6, min: 6, max: 9, avg: 7.17 (54 samples)
latency: 8, min: 6, max: 9, avg: 7.18 (55 samples)
latency: 6, min: 6, max: 9, avg: 7.16 (56 samples)
latency: 7, min: 6, max: 9, avg: 7.16 (57 samples)
latency: 7, min: 6, max: 9, avg: 7.16 (58 samples)
 -- 1.00 seconds range
latency: 7, min: 7, max: 7, avg: 7.00 (1 samples)
latency: 7, min: 7, max: 7, avg: 7.00 (2 samples)
latency: 7, min: 7, max: 7, avg: 7.00 (3 samples)
latency: 7, min: 7, max: 7, avg: 7.00 (4 samples)
latency: 8, min: 7, max: 8, avg: 7.20 (5 samples)
latency: 7, min: 7, max: 8, avg: 7.17 (6 samples)
latency: 7, min: 7, max: 8, avg: 7.14 (7 samples)
latency: 6, min: 6, max: 8, avg: 7.00 (8 samples)
latency: 8, min: 6, max: 8, avg: 7.11 (9 samples)
latency: 6, min: 6, max: 8, avg: 7.00 (10 samples)
latency: 8, min: 6, max: 8, avg: 7.09 (11 samples)
latency: 7, min: 6, max: 8, avg: 7.08 (12 samples)
latency: 7, min: 6, max: 8, avg: 7.08 (13 samples)
latency: 7, min: 6, max: 8, avg: 7.07 (14 samples)
latency: 7, min: 6, max: 8, avg: 7.07 (15 samples)
latency: 6, min: 6, max: 8, avg: 7.00 (16 samples)
latency: 9, min: 6, max: 9, avg: 7.12 (17 samples)
latency: 6, min: 6, max: 9, avg: 7.06 (18 samples)
latency: 8, min: 6, max: 9, avg: 7.11 (19 samples)
latency: 6, min: 6, max: 9, avg: 7.05 (20 samples)
latency: 8, min: 6, max: 9, avg: 7.10 (21 samples)
latency: 6, min: 6, max: 9, avg: 7.05 (22 samples)
latency: 8, min: 6, max: 9, avg: 7.09 (23 samples)
latency: 6, min: 6, max: 9, avg: 7.04 (24 samples)
latency: 8, min: 6, max: 9, avg: 7.08 (25 samples)
latency: 6, min: 6, max: 9, avg: 7.04 (26 samples)
latency: 8, min: 6, max: 9, avg: 7.07 (27 samples)
latency: 5, min: 5, max: 9, avg: 7.00 (28 samples)
latency: 9, min: 5, max: 9, avg: 7.07 (29 samples)
latency: 7, min: 5, max: 9, avg: 7.07 (30 samples)
latency: 9, min: 5, max: 9, avg: 7.13 (31 samples)
latency: 7, min: 5, max: 9, avg: 7.12 (32 samples)
latency: 9, min: 5, max: 9, avg: 7.18 (33 samples)
latency: 6, min: 5, max: 9, avg: 7.15 (34 samples)
latency: 9, min: 5, max: 9, avg: 7.20 (35 samples)
latency: 7, min: 5, max: 9, avg: 7.19 (36 samples)
latency: 8, min: 5, max: 9, avg: 7.22 (37 samples)
latency: 7, min: 5, max: 9, avg: 7.21 (38 samples)
latency: 9, min: 5, max: 9, avg: 7.26 (39 samples)
latency: 6, min: 5, max: 9, avg: 7.22 (40 samples)
latency: 9, min: 5, max: 9, avg: 7.27 (41 samples)
latency: 6, min: 5, max: 9, avg: 7.24 (42 samples)
latency: 9, min: 5, max: 9, avg: 7.28 (43 samples)
latency: 7, min: 5, max: 9, avg: 7.27 (44 samples)
latency: 8, min: 5, max: 9, avg: 7.29 (45 samples)
latency: 6, min: 5, max: 9, avg: 7.26 (46 samples)
latency: 9, min: 5, max: 9, avg: 7.30 (47 samples)
latency: 6, min: 5, max: 9, avg: 7.27 (48 samples)
latency: 9, min: 5, max: 9, avg: 7.31 (49 samples)
latency: 6, min: 5, max: 9, avg: 7.28 (50 samples)
latency: 9, min: 5, max: 9, avg: 7.31 (51 samples)
latency: 6, min: 5, max: 9, avg: 7.29 (52 samples)
latency: 9, min: 5, max: 9, avg: 7.32 (53 samples)
latency: 6, min: 5, max: 9, avg: 7.30 (54 samples)
latency: 9, min: 5, max: 9, avg: 7.33 (55 samples)
latency: 7, min: 5, max: 9, avg: 7.32 (56 samples)
latency: 9, min: 5, max: 9, avg: 7.35 (57 samples)
latency: 5, min: 5, max: 9, avg: 7.31 (58 samples)
 -- 1.00 seconds range
latency: 8, min: 8, max: 8, avg: 8.00 (1 samples)
latency: 7, min: 7, max: 8, avg: 7.50 (2 samples)
latency: 9, min: 7, max: 9, avg: 8.00 (3 samples)
latency: 6, min: 6, max: 9, avg: 7.50 (4 samples)
latency: 9, min: 6, max: 9, avg: 7.80 (5 samples)
latency: 6, min: 6, max: 9, avg: 7.50 (6 samples)
latency: 9, min: 6, max: 9, avg: 7.71 (7 samples)
latency: 6, min: 6, max: 9, avg: 7.50 (8 samples)
latency: 10, min: 6, max: 10, avg: 7.78 (9 samples)
latency: 6, min: 6, max: 10, avg: 7.60 (10 samples)
latency: 8, min: 6, max: 10, avg: 7.64 (11 samples)
latency: 7, min: 6, max: 10, avg: 7.58 (12 samples)
latency: 9, min: 6, max: 10, avg: 7.69 (13 samples)
latency: 6, min: 6, max: 10, avg: 7.57 (14 samples)
latency: 9, min: 6, max: 10, avg: 7.67 (15 samples)
latency: 5, min: 5, max: 10, avg: 7.50 (16 samples)
latency: 8, min: 5, max: 10, avg: 7.53 (17 samples)
latency: 7, min: 5, max: 10, avg: 7.50 (18 samples)
latency: 9, min: 5, max: 10, avg: 7.58 (19 samples)
latency: 6, min: 5, max: 10, avg: 7.50 (20 samples)
latency: 8, min: 5, max: 10, avg: 7.52 (21 samples)
latency: 6, min: 5, max: 10, avg: 7.45 (22 samples)
latency: 9, min: 5, max: 10, avg: 7.52 (23 samples)
latency: 6, min: 5, max: 10, avg: 7.46 (24 samples)
latency: 9, min: 5, max: 10, avg: 7.52 (25 samples)
latency: 6, min: 5, max: 10, avg: 7.46 (26 samples)
latency: 9, min: 5, max: 10, avg: 7.52 (27 samples)
latency: 6, min: 5, max: 10, avg: 7.46 (28 samples)
latency: 9, min: 5, max: 10, avg: 7.52 (29 samples)
latency: 6, min: 5, max: 10, avg: 7.47 (30 samples)
latency: 9, min: 5, max: 10, avg: 7.52 (31 samples)
latency: 6, min: 5, max: 10, avg: 7.47 (32 samples)
latency: 8, min: 5, max: 10, avg: 7.48 (33 samples)
latency: 7, min: 5, max: 10, avg: 7.47 (34 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (35 samples)
latency: 6, min: 5, max: 10, avg: 7.47 (36 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (37 samples)
latency: 6, min: 5, max: 10, avg: 7.47 (38 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (39 samples)
latency: 6, min: 5, max: 10, avg: 7.47 (40 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (41 samples)
latency: 6, min: 5, max: 10, avg: 7.48 (42 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (43 samples)
latency: 6, min: 5, max: 10, avg: 7.48 (44 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (45 samples)
latency: 6, min: 5, max: 10, avg: 7.48 (46 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (47 samples)
latency: 6, min: 5, max: 10, avg: 7.48 (48 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (49 samples)
latency: 6, min: 5, max: 10, avg: 7.48 (50 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (51 samples)
latency: 6, min: 5, max: 10, avg: 7.48 (52 samples)
latency: 9, min: 5, max: 10, avg: 7.51 (53 samples)
latency: 6, min: 5, max: 10, avg: 7.48 (54 samples)
latency: 10, min: 5, max: 10, avg: 7.53 (55 samples)
latency: 6, min: 5, max: 10, avg: 7.50 (56 samples)
latency: 9, min: 5, max: 10, avg: 7.53 (57 samples)
 -- 1.00 seconds range
latency: 6, min: 6, max: 6, avg: 6.00 (1 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (2 samples)
latency: 7, min: 6, max: 9, avg: 7.33 (3 samples)
latency: 9, min: 6, max: 9, avg: 7.75 (4 samples)
latency: 6, min: 6, max: 9, avg: 7.40 (5 samples)
latency: 9, min: 6, max: 9, avg: 7.67 (6 samples)
latency: 6, min: 6, max: 9, avg: 7.43 (7 samples)
latency: 8, min: 6, max: 9, avg: 7.50 (8 samples)
latency: 7, min: 6, max: 9, avg: 7.44 (9 samples)
latency: 8, min: 6, max: 9, avg: 7.50 (10 samples)
latency: 6, min: 6, max: 9, avg: 7.36 (11 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (12 samples)
latency: 6, min: 6, max: 9, avg: 7.38 (13 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (14 samples)
latency: 6, min: 6, max: 9, avg: 7.40 (15 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (16 samples)
latency: 6, min: 6, max: 9, avg: 7.41 (17 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (18 samples)
latency: 6, min: 6, max: 9, avg: 7.42 (19 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (20 samples)
latency: 6, min: 6, max: 9, avg: 7.43 (21 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (22 samples)
latency: 6, min: 6, max: 9, avg: 7.43 (23 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (24 samples)
latency: 6, min: 6, max: 9, avg: 7.44 (25 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (26 samples)
latency: 6, min: 6, max: 9, avg: 7.44 (27 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (28 samples)
latency: 6, min: 6, max: 9, avg: 7.45 (29 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (30 samples)
latency: 6, min: 6, max: 9, avg: 7.45 (31 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (32 samples)
latency: 6, min: 6, max: 9, avg: 7.45 (33 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (34 samples)
latency: 6, min: 6, max: 9, avg: 7.46 (35 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (36 samples)
latency: 6, min: 6, max: 9, avg: 7.46 (37 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (38 samples)
latency: 6, min: 6, max: 9, avg: 7.46 (39 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (40 samples)
latency: 6, min: 6, max: 9, avg: 7.46 (41 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (42 samples)
latency: 6, min: 6, max: 9, avg: 7.47 (43 samples)
latency: 8, min: 6, max: 9, avg: 7.48 (44 samples)
latency: 6, min: 6, max: 9, avg: 7.44 (45 samples)
latency: 10, min: 6, max: 10, avg: 7.50 (46 samples)
latency: 6, min: 6, max: 10, avg: 7.47 (47 samples)
latency: 8, min: 6, max: 10, avg: 7.48 (48 samples)
latency: 5, min: 5, max: 10, avg: 7.43 (49 samples)
latency: 8, min: 5, max: 10, avg: 7.44 (50 samples)
latency: 7, min: 5, max: 10, avg: 7.43 (51 samples)
latency: 9, min: 5, max: 10, avg: 7.46 (52 samples)
latency: 6, min: 5, max: 10, avg: 7.43 (53 samples)
latency: 9, min: 5, max: 10, avg: 7.46 (54 samples)
latency: 6, min: 5, max: 10, avg: 7.44 (55 samples)
latency: 9, min: 5, max: 10, avg: 7.46 (56 samples)
latency: 6, min: 5, max: 10, avg: 7.44 (57 samples)
latency: 9, min: 5, max: 10, avg: 7.47 (58 samples)
 -- 1.01 seconds range
latency: 6, min: 6, max: 6, avg: 6.00 (1 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (2 samples)
latency: 6, min: 6, max: 9, avg: 7.00 (3 samples)
latency: 10, min: 6, max: 10, avg: 7.75 (4 samples)
latency: 6, min: 6, max: 10, avg: 7.40 (5 samples)
latency: 9, min: 6, max: 10, avg: 7.67 (6 samples)
latency: 6, min: 6, max: 10, avg: 7.43 (7 samples)
latency: 9, min: 6, max: 10, avg: 7.62 (8 samples)
latency: 6, min: 6, max: 10, avg: 7.44 (9 samples)
latency: 9, min: 6, max: 10, avg: 7.60 (10 samples)
latency: 6, min: 6, max: 10, avg: 7.45 (11 samples)
latency: 9, min: 6, max: 10, avg: 7.58 (12 samples)
latency: 6, min: 6, max: 10, avg: 7.46 (13 samples)
latency: 9, min: 6, max: 10, avg: 7.57 (14 samples)
latency: 6, min: 6, max: 10, avg: 7.47 (15 samples)
latency: 8, min: 6, max: 10, avg: 7.50 (16 samples)
latency: 6, min: 6, max: 10, avg: 7.41 (17 samples)
latency: 9, min: 6, max: 10, avg: 7.50 (18 samples)
latency: 5, min: 5, max: 10, avg: 7.37 (19 samples)
latency: 9, min: 5, max: 10, avg: 7.45 (20 samples)
latency: 6, min: 5, max: 10, avg: 7.38 (21 samples)
latency: 9, min: 5, max: 10, avg: 7.45 (22 samples)
latency: 6, min: 5, max: 10, avg: 7.39 (23 samples)
latency: 9, min: 5, max: 10, avg: 7.46 (24 samples)
latency: 6, min: 5, max: 10, avg: 7.40 (25 samples)
latency: 8, min: 5, max: 10, avg: 7.42 (26 samples)
latency: 6, min: 5, max: 10, avg: 7.37 (27 samples)
latency: 9, min: 5, max: 10, avg: 7.43 (28 samples)
latency: 5, min: 5, max: 10, avg: 7.34 (29 samples)
latency: 9, min: 5, max: 10, avg: 7.40 (30 samples)
latency: 6, min: 5, max: 10, avg: 7.35 (31 samples)
latency: 9, min: 5, max: 10, avg: 7.41 (32 samples)
latency: 6, min: 5, max: 10, avg: 7.36 (33 samples)
latency: 8, min: 5, max: 10, avg: 7.38 (34 samples)
latency: 5, min: 5, max: 10, avg: 7.31 (35 samples)
latency: 9, min: 5, max: 10, avg: 7.36 (36 samples)
latency: 5, min: 5, max: 10, avg: 7.30 (37 samples)
latency: 8, min: 5, max: 10, avg: 7.32 (38 samples)
latency: 6, min: 5, max: 10, avg: 7.28 (39 samples)
latency: 9, min: 5, max: 10, avg: 7.33 (40 samples)
latency: 6, min: 5, max: 10, avg: 7.29 (41 samples)
latency: 9, min: 5, max: 10, avg: 7.33 (42 samples)
latency: 6, min: 5, max: 10, avg: 7.30 (43 samples)
latency: 8, min: 5, max: 10, avg: 7.32 (44 samples)
latency: 5, min: 5, max: 10, avg: 7.27 (45 samples)
latency: 9, min: 5, max: 10, avg: 7.30 (46 samples)
latency: 7, min: 5, max: 10, avg: 7.30 (47 samples)
latency: 8, min: 5, max: 10, avg: 7.31 (48 samples)
latency: 6, min: 5, max: 10, avg: 7.29 (49 samples)
latency: 9, min: 5, max: 10, avg: 7.32 (50 samples)
latency: 6, min: 5, max: 10, avg: 7.29 (51 samples)
latency: 9, min: 5, max: 10, avg: 7.33 (52 samples)
latency: 6, min: 5, max: 10, avg: 7.30 (53 samples)
latency: 9, min: 5, max: 10, avg: 7.33 (54 samples)
latency: 6, min: 5, max: 10, avg: 7.31 (55 samples)
latency: 9, min: 5, max: 10, avg: 7.34 (56 samples)
latency: 6, min: 5, max: 10, avg: 7.32 (57 samples)
latency: 9, min: 5, max: 10, avg: 7.34 (58 samples)
 -- 1.02 seconds range
latency: 6, min: 6, max: 6, avg: 6.00 (1 samples)
latency: 9, min: 6, max: 9, avg: 7.50 (2 samples)
latency: 6, min: 6, max: 9, avg: 7.00 (3 samples)
latency: 8, min: 6, max: 9, avg: 7.25 (4 samples)
latency: 6, min: 6, max: 9, avg: 7.00 (5 samples)
latency: 9, min: 6, max: 9, avg: 7.33 (6 samples)
latency: 5, min: 5, max: 9, avg: 7.00 (7 samples)
latency: 8, min: 5, max: 9, avg: 7.12 (8 samples)
latency: 7, min: 5, max: 9, avg: 7.11 (9 samples)
latency: 9, min: 5, max: 9, avg: 7.30 (10 samples)
latency: 6, min: 5, max: 9, avg: 7.18 (11 samples)
